"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"90-94 Jahre"	"95-99 Jahre"	"100 Jahre und mehr"
"2015"	"......0491 Brüttelen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......0492 Erlach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	9	2	0
"2015"	"......0492 Erlach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0492 Erlach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	2	0
"2015"	"......0492 Erlach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0493 Finsterhennen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......0493 Finsterhennen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0493 Finsterhennen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......0493 Finsterhennen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0494 Gals"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	1	0
"2015"	"......0494 Gals"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0494 Gals"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	1	0
"2015"	"......0494 Gals"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0495 Gampelen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	0	0
"2015"	"......0495 Gampelen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0495 Gampelen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0
"2015"	"......0495 Gampelen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0496 Ins"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	18	1	0
"2015"	"......0496 Ins"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	0	0
"2015"	"......0496 Ins"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	13	1	0
"2015"	"......0496 Ins"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0497 Lüscherz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......0497 Lüscherz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0497 Lüscherz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......0497 Lüscherz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0498 Müntschemier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	1	0
"2015"	"......0498 Müntschemier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0498 Müntschemier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	1	0
"2015"	"......0498 Müntschemier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0499 Siselen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	1	0
"2015"	"......0499 Siselen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0499 Siselen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	0
"2015"	"......0499 Siselen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0500 Treiten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......0500 Treiten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0500 Treiten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......0500 Treiten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0501 Tschugg"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	1	0
"2015"	"......0501 Tschugg"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0501 Tschugg"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......0501 Tschugg"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0502 Vinelz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	1	0
"2015"	"......0502 Vinelz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0502 Vinelz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......0502 Vinelz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0532 Bangerten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......0532 Bangerten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0532 Bangerten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......0532 Bangerten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0734 Bühl"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......0734 Bühl"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0734 Bühl"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......0734 Bühl"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0735 Epsach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......0735 Epsach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0735 Epsach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......0735 Epsach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0736 Hagneck"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......0736 Hagneck"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0736 Hagneck"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......0736 Hagneck"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0737 Hermrigen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......0737 Hermrigen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0737 Hermrigen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......0737 Hermrigen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0738 Jens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	1	0
"2015"	"......0738 Jens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0738 Jens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0
"2015"	"......0738 Jens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0741 Merzligen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......0741 Merzligen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0741 Merzligen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......0741 Merzligen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0749 Studen (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	2	0
"2015"	"......0749 Studen (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0749 Studen (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	0
"2015"	"......0749 Studen (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......0751 Täuffelen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	10	2	0
"2015"	"......0751 Täuffelen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0751 Täuffelen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	2	0
"2015"	"......0751 Täuffelen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......0754 Walperswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	2	0
"2015"	"......0754 Walperswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0754 Walperswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	2	0
"2015"	"......0754 Walperswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0755 Worben"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	3	1
"2015"	"......0755 Worben"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0755 Worben"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	3	1
"2015"	"......0755 Worben"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0321 Aarwangen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	25	7	2
"2015"	"......0321 Aarwangen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0321 Aarwangen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	20	7	2
"2015"	"......0321 Aarwangen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0322 Auswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	1	1
"2015"	"......0322 Auswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0322 Auswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	1	1
"2015"	"......0322 Auswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0323 Bannwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	1	1
"2015"	"......0323 Bannwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0323 Bannwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	1
"2015"	"......0323 Bannwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0324 Bleienbach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	0	0
"2015"	"......0324 Bleienbach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0324 Bleienbach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0
"2015"	"......0324 Bleienbach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0325 Busswil bei Melchnau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	1	0
"2015"	"......0325 Busswil bei Melchnau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0325 Busswil bei Melchnau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0
"2015"	"......0325 Busswil bei Melchnau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0326 Gondiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	1	0
"2015"	"......0326 Gondiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0326 Gondiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0
"2015"	"......0326 Gondiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0329 Langenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	106	22	4
"2015"	"......0329 Langenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	4	1
"2015"	"......0329 Langenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	86	15	3
"2015"	"......0329 Langenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	3	0
"2015"	"......0331 Lotzwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	15	5	1
"2015"	"......0331 Lotzwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	0
"2015"	"......0331 Lotzwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	3	1
"2015"	"......0331 Lotzwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0
"2015"	"......0332 Madiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	13	2	1
"2015"	"......0332 Madiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0332 Madiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	2	1
"2015"	"......0332 Madiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0333 Melchnau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	8	1
"2015"	"......0333 Melchnau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......0333 Melchnau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	8	1
"2015"	"......0333 Melchnau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0334 Obersteckholz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	0	0
"2015"	"......0334 Obersteckholz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0334 Obersteckholz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0
"2015"	"......0334 Obersteckholz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0335 Oeschenbach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......0335 Oeschenbach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0335 Oeschenbach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......0335 Oeschenbach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0336 Reisiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......0336 Reisiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0336 Reisiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......0336 Reisiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0337 Roggwil (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	21	0	0
"2015"	"......0337 Roggwil (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......0337 Roggwil (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	19	0	0
"2015"	"......0337 Roggwil (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0338 Rohrbach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	10	2	0
"2015"	"......0338 Rohrbach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0338 Rohrbach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	2	0
"2015"	"......0338 Rohrbach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0339 Rohrbachgraben"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	0	0
"2015"	"......0339 Rohrbachgraben"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0339 Rohrbachgraben"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0
"2015"	"......0339 Rohrbachgraben"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0340 Rütschelen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	2	0
"2015"	"......0340 Rütschelen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0340 Rütschelen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	0
"2015"	"......0340 Rütschelen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0341 Schwarzhäusern"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	0	0
"2015"	"......0341 Schwarzhäusern"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0341 Schwarzhäusern"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0
"2015"	"......0341 Schwarzhäusern"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0342 Thunstetten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	15	3	0
"2015"	"......0342 Thunstetten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0342 Thunstetten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	13	3	0
"2015"	"......0342 Thunstetten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0344 Ursenbach"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	8	2	0
"2015"	"......0344 Ursenbach"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0344 Ursenbach"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	2	0
"2015"	"......0344 Ursenbach"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0345 Wynau"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	4	1
"2015"	"......0345 Wynau"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0345 Wynau"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	4	1
"2015"	"......0345 Wynau"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0953 Eriswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	11	2	0
"2015"	"......0953 Eriswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0953 Eriswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	1	0
"2015"	"......0953 Eriswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	1	0
"2015"	"......0954 Huttwil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	31	10	1
"2015"	"......0954 Huttwil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	0
"2015"	"......0954 Huttwil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	28	9	0
"2015"	"......0954 Huttwil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	1
"2015"	"......0959 Walterswil (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	0	1
"2015"	"......0959 Walterswil (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0959 Walterswil (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	1
"2015"	"......0959 Walterswil (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0960 Wyssachen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	1	0
"2015"	"......0960 Wyssachen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0960 Wyssachen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	0
"2015"	"......0960 Wyssachen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0971 Attiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	7	3	0
"2015"	"......0971 Attiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0971 Attiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	2	0
"2015"	"......0971 Attiswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0972 Berken"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......0972 Berken"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0972 Berken"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......0972 Berken"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0973 Bettenhausen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	0	0
"2015"	"......0973 Bettenhausen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......0973 Bettenhausen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......0973 Bettenhausen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0975 Farnern"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	1	0
"2015"	"......0975 Farnern"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......0975 Farnern"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......0975 Farnern"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......0976 Graben"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
