"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"40-44 Jahre"	"45-49 Jahre"	"50-54 Jahre"	"55-59 Jahre"	"60-64 Jahre"
"2015"	"......0228 Turbenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	140	161	203	157	141
"2015"	"......0228 Turbenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	21	24	20	11	10
"2015"	"......0228 Turbenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	2	4	11
"2015"	"......0228 Turbenthal"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	16	25	45	22	22
"2015"	"......0230 Winterthur"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3744	3854	3998	3190	2693
"2015"	"......0230 Winterthur"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	885	746	630	434	303
"2015"	"......0230 Winterthur"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	17	72	113	130	224
"2015"	"......0230 Winterthur"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	449	713	879	720	631
"2015"	"......0231 Zell (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	204	212	245	186	172
"2015"	"......0231 Zell (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	31	30	28	26	11
"2015"	"......0231 Zell (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	2	5	6	15
"2015"	"......0231 Zell (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	20	42	50	37	34
"2015"	"......0298 Wiesendangen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	211	296	258	207	199
"2015"	"......0298 Wiesendangen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	27	33	21	15	15
"2015"	"......0298 Wiesendangen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	7	9	23
"2015"	"......0298 Wiesendangen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	25	41	47	36	20
"2015"	"......0241 Aesch (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	56	43	42	28	36
"2015"	"......0241 Aesch (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	7	8	4	3
"2015"	"......0241 Aesch (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	0	1
"2015"	"......0241 Aesch (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	5	6	5	7
"2015"	"......0242 Birmensdorf (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	244	246	223	205	187
"2015"	"......0242 Birmensdorf (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	46	51	42	26	25
"2015"	"......0242 Birmensdorf (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	4	2	8	14
"2015"	"......0242 Birmensdorf (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	27	48	42	37	29
"2015"	"......0243 Dietikon"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	874	890	857	755	569
"2015"	"......0243 Dietikon"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	149	122	99	65	54
"2015"	"......0243 Dietikon"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	14	20	38	60
"2015"	"......0243 Dietikon"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	107	165	197	183	102
"2015"	"......0244 Geroldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	152	157	185	184	157
"2015"	"......0244 Geroldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	29	31	18	16	10
"2015"	"......0244 Geroldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	9	7	7
"2015"	"......0244 Geroldswil"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	33	35	34	35
"2015"	"......0245 Oberengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	228	231	235	194	184
"2015"	"......0245 Oberengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	42	40	40	26	23
"2015"	"......0245 Oberengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	7	6	12
"2015"	"......0245 Oberengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	37	62	53	50	45
"2015"	"......0246 Oetwil an der Limmat"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	85	98	121	100	61
"2015"	"......0246 Oetwil an der Limmat"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	25	24	13	14	6
"2015"	"......0246 Oetwil an der Limmat"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	6	5	6
"2015"	"......0246 Oetwil an der Limmat"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	21	25	25	11
"2015"	"......0247 Schlieren"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	606	605	589	489	420
"2015"	"......0247 Schlieren"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	91	80	72	54	40
"2015"	"......0247 Schlieren"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	9	18	33	36
"2015"	"......0247 Schlieren"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	86	105	105	100	95
"2015"	"......0248 Uitikon"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	177	185	158	149	139
"2015"	"......0248 Uitikon"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	33	28	21	20	6
"2015"	"......0248 Uitikon"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	6	3	11
"2015"	"......0248 Uitikon"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	15	22	25	27	22
"2015"	"......0249 Unterengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	127	138	145	147	127
"2015"	"......0249 Unterengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	30	23	21	19	14
"2015"	"......0249 Unterengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	5	8	8
"2015"	"......0249 Unterengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	31	25	27	25
"2015"	"......0250 Urdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	332	375	363	310	235
"2015"	"......0250 Urdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	62	68	49	37	28
"2015"	"......0250 Urdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	5	8	9	11
"2015"	"......0250 Urdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	52	50	74	63	48
"2015"	"......0251 Weiningen (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	144	190	204	160	122
"2015"	"......0251 Weiningen (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	25	29	34	13	7
"2015"	"......0251 Weiningen (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	5	4	8	10
"2015"	"......0251 Weiningen (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	37	40	36	24
"2015"	"......0261 Zürich"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	14889	13623	12416	10645	9332
"2015"	"......0261 Zürich"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4882	3884	3084	2175	1793
"2015"	"......0261 Zürich"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	107	190	300	425	678
"2015"	"......0261 Zürich"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1875	2483	2806	2685	2446
"2015"	"......0431 Corgémont"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	60	75	54	62	46
"2015"	"......0431 Corgémont"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	11	6	8	6	5
"2015"	"......0431 Corgémont"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	0	5	4
"2015"	"......0431 Corgémont"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	15	11	6	7
"2015"	"......0432 Cormoret"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	14	22	19	22	23
"2015"	"......0432 Cormoret"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	5	0	2	4
"2015"	"......0432 Cormoret"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	2	1
"2015"	"......0432 Cormoret"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	5	0	2
"2015"	"......0433 Cortébert"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	18	26	35	33	23
"2015"	"......0433 Cortébert"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	2	8	3	1
"2015"	"......0433 Cortébert"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	3	4
"2015"	"......0433 Cortébert"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	3	8	5	5
"2015"	"......0434 Courtelary"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	47	49	51	49	36
"2015"	"......0434 Courtelary"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	7	4	2	5	1
"2015"	"......0434 Courtelary"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	3	3
"2015"	"......0434 Courtelary"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	8	20	11	10
"2015"	"......0435 La Ferrière"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	18	33	22	20	8
"2015"	"......0435 La Ferrière"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	5	1	1	1
"2015"	"......0435 La Ferrière"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	1	1	0
"2015"	"......0435 La Ferrière"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	6	2	3	2
"2015"	"......0437 Mont-Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	4	5	1	3
"2015"	"......0437 Mont-Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	1	0	0
"2015"	"......0437 Mont-Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......0437 Mont-Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	0	0	0
"2015"	"......0438 Orvin"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	37	52	50	43	37
"2015"	"......0438 Orvin"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	11	0	3	5
"2015"	"......0438 Orvin"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	3
"2015"	"......0438 Orvin"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	7	13	11	4
"2015"	"......0441 Renan (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	32	41	34	36	24
"2015"	"......0441 Renan (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	10	9	6	5	3
"2015"	"......0441 Renan (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	1	1	2
"2015"	"......0441 Renan (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	1	9	5	3
"2015"	"......0442 Romont (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	12	9	6	7
"2015"	"......0442 Romont (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	4	1	0	1
"2015"	"......0442 Romont (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	1
"2015"	"......0442 Romont (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	1	1	0
"2015"	"......0443 Saint-Imier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	197	202	164	159	136
"2015"	"......0443 Saint-Imier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	45	33	13	17	13
"2015"	"......0443 Saint-Imier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	4	7	7	10
"2015"	"......0443 Saint-Imier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	40	39	35	42	33
"2015"	"......0444 Sonceboz-Sombeval"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	60	66	76	54	48
"2015"	"......0444 Sonceboz-Sombeval"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	7	6	5	2	3
"2015"	"......0444 Sonceboz-Sombeval"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	3	4	3	2
"2015"	"......0444 Sonceboz-Sombeval"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	11	11	5	11
"2015"	"......0445 Sonvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	48	42	41	33	33
"2015"	"......0445 Sonvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	3	6	2	5
"2015"	"......0445 Sonvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	1	1
"2015"	"......0445 Sonvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	10	5	11	9	5
"2015"	"......0446 Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	142	150	156	136	121
"2015"	"......0446 Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	22	21	15	13	7
"2015"	"......0446 Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	4	3	10	7
"2015"	"......0446 Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	20	23	26	20	21
"2015"	"......0448 Villeret"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	39	36	34	32	30
"2015"	"......0448 Villeret"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	10	7	4	4	1
"2015"	"......0448 Villeret"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	2	3
"2015"	"......0448 Villeret"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	1	7	4	5
"2015"	"......0449 Sauge"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	23	37	31	30	18
"2015"	"......0449 Sauge"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	5	4	2	3
"2015"	"......0449 Sauge"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	0
"2015"	"......0449 Sauge"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	5	0	7	4
"2015"	"......0450 Péry-La Heutte"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	71	66	66	72	67
"2015"	"......0450 Péry-La Heutte"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	19	7	7	6	7
"2015"	"......0450 Péry-La Heutte"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	4	3	2	4
"2015"	"......0450 Péry-La Heutte"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	12	15	12	16
"2015"	"......0681 Belprahon"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	8	16	12	12	5
"2015"	"......0681 Belprahon"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	4	1	0	0
"2015"	"......0681 Belprahon"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......0681 Belprahon"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	1	3	0
"2015"	"......0683 Champoz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	7	8	7	6	6
"2015"	"......0683 Champoz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	1	0	1	1
"2015"	"......0683 Champoz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0683 Champoz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	0	0	1
"2015"	"......0687 Corcelles (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	3	15	8	8
"2015"	"......0687 Corcelles (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	4	0	1
"2015"	"......0687 Corcelles (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	2
"2015"	"......0687 Corcelles (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......0690 Court"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	36	52	46	45	32
"2015"	"......0690 Court"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	7	4	4	2
"2015"	"......0690 Court"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	1	1	4
"2015"	"......0690 Court"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	5	9	5	2
"2015"	"......0691 Crémines"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	15	17	15	15	21
"2015"	"......0691 Crémines"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	3	1	1	1
"2015"	"......0691 Crémines"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	2	0
"2015"	"......0691 Crémines"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	1	1	2	4
"2015"	"......0692 Eschert"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	13	18	13	10	10
"2015"	"......0692 Eschert"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	2	0	1	1
"2015"	"......0692 Eschert"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	0
"2015"	"......0692 Eschert"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	3	3	0	2
"2015"	"......0694 Grandval"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	15	11	14	11	12
"2015"	"......0694 Grandval"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	1	0	2	0
"2015"	"......0694 Grandval"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	2
"2015"	"......0694 Grandval"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	2	0	3
"2015"	"......0696 Loveresse"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	12	8	16	8
"2015"	"......0696 Loveresse"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0	0	0
"2015"	"......0696 Loveresse"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	3	0
"2015"	"......0696 Loveresse"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	3	6	0
"2015"	"......0700 Moutier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	239	295	282	255	215
"2015"	"......0700 Moutier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	42	36	18	35	16
"2015"	"......0700 Moutier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	5	8	18	23
"2015"	"......0700 Moutier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	29	46	49	57	29
"2015"	"......0701 Perrefitte"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	16	9	24	10	18
"2015"	"......0701 Perrefitte"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	1	3	2	1
"2015"	"......0701 Perrefitte"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......0701 Perrefitte"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	2	0	2	1
"2015"	"......0703 Reconvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	70	92	82	92	65
"2015"	"......0703 Reconvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	11	8	14	3
"2015"	"......0703 Reconvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	1	3	6
"2015"	"......0703 Reconvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	16	19	19	13
"2015"	"......0704 Roches (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	10	8	11	8
"2015"	"......0704 Roches (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	2	1	4	1
"2015"	"......0704 Roches (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	1
"2015"	"......0704 Roches (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	3	2	1	1
"2015"	"......0706 Saicourt"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	23	26	21	23	27
"2015"	"......0706 Saicourt"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	6	4	1	6
"2015"	"......0706 Saicourt"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	1
"2015"	"......0706 Saicourt"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	6	2	2	5
"2015"	"......0707 Saules (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	9	5	6	6
"2015"	"......0707 Saules (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	2	1	1	0
"2015"	"......0707 Saules (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0707 Saules (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	1	1	1	2
"2015"	"......0708 Schelten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	3	1	3	0
"2015"	"......0708 Schelten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	1	0	0	0
"2015"	"......0708 Schelten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......0708 Schelten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	1	0	1	0
"2015"	"......0709 Seehof"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	3	5	0	1
"2015"	"......0709 Seehof"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	1	1	0	0
"2015"	"......0709 Seehof"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......0709 Seehof"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
