"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"65-69 Jahre"	"70-74 Jahre"	"75-79 Jahre"	"80-84 Jahre"	"85-89 Jahre"
"2015"	"......0247 Schlieren"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	355	289	281	248	167
"2015"	"......0247 Schlieren"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	24	27	22	16	8
"2015"	"......0247 Schlieren"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	51	70	94	127	101
"2015"	"......0247 Schlieren"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	66	54	29	33	15
"2015"	"......0248 Uitikon"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	125	112	83	82	51
"2015"	"......0248 Uitikon"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	12	4	4	4
"2015"	"......0248 Uitikon"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	14	25	17	39	30
"2015"	"......0248 Uitikon"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	17	12	6	7	3
"2015"	"......0249 Unterengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	110	99	73	48	33
"2015"	"......0249 Unterengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	5	3	7	1	0
"2015"	"......0249 Unterengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	18	20	21	17	26
"2015"	"......0249 Unterengstringen"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	20	11	10	3	2
"2015"	"......0250 Urdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	258	243	228	185	82
"2015"	"......0250 Urdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	20	7	6	10	9
"2015"	"......0250 Urdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	32	50	64	81	46
"2015"	"......0250 Urdorf"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	43	35	45	12	2
"2015"	"......0251 Weiningen (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	112	91	56	44	31
"2015"	"......0251 Weiningen (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	9	2	5	2	1
"2015"	"......0251 Weiningen (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	19	19	19	20
"2015"	"......0251 Weiningen (ZH)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	13	9	10	3	1
"2015"	"......0261 Zürich"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	8282	7738	6588	6234	5043
"2015"	"......0261 Zürich"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1476	1348	1008	859	646
"2015"	"......0261 Zürich"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	869	1381	1862	2716	2914
"2015"	"......0261 Zürich"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2085	1815	1255	878	598
"2015"	"......0431 Corgémont"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	46	30	35	34	23
"2015"	"......0431 Corgémont"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	6	1
"2015"	"......0431 Corgémont"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	7	19	15	18
"2015"	"......0431 Corgémont"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	2	4	1	0
"2015"	"......0432 Cormoret"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	15	15	8	5	4
"2015"	"......0432 Cormoret"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0	0	1
"2015"	"......0432 Cormoret"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	3	2	2	2
"2015"	"......0432 Cormoret"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	3	0	1	0
"2015"	"......0433 Cortébert"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	13	22	17	2	12
"2015"	"......0433 Cortébert"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	2	0	0	1
"2015"	"......0433 Cortébert"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	5	5	2	8
"2015"	"......0433 Cortébert"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	4	2	0	1
"2015"	"......0434 Courtelary"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	41	27	29	22	27
"2015"	"......0434 Courtelary"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	1	2	1	1
"2015"	"......0434 Courtelary"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	4	6	11	17
"2015"	"......0434 Courtelary"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	5	4	2	1
"2015"	"......0435 La Ferrière"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	11	7	4	4
"2015"	"......0435 La Ferrière"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	0	0	0
"2015"	"......0435 La Ferrière"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	4	2	2
"2015"	"......0435 La Ferrière"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0437 Mont-Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	5	3	0	2
"2015"	"......0437 Mont-Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0437 Mont-Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	2	0	2
"2015"	"......0437 Mont-Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0438 Orvin"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	36	27	27	22	21
"2015"	"......0438 Orvin"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	0	2	2	4
"2015"	"......0438 Orvin"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	7	9	12	14
"2015"	"......0438 Orvin"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	2	2	1	1
"2015"	"......0441 Renan (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	20	19	14	9	6
"2015"	"......0441 Renan (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	3	1	0	0
"2015"	"......0441 Renan (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	9	5	3
"2015"	"......0441 Renan (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	1	0	0	0
"2015"	"......0442 Romont (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	8	4	6	2	2
"2015"	"......0442 Romont (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0442 Romont (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	2	0	2
"2015"	"......0442 Romont (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......0443 Saint-Imier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	119	119	97	106	93
"2015"	"......0443 Saint-Imier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	12	0	4	14	3
"2015"	"......0443 Saint-Imier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	19	40	45	51	68
"2015"	"......0443 Saint-Imier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	27	18	10	5	3
"2015"	"......0444 Sonceboz-Sombeval"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	38	40	32	25	22
"2015"	"......0444 Sonceboz-Sombeval"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	3	1
"2015"	"......0444 Sonceboz-Sombeval"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	8	11	8	13
"2015"	"......0444 Sonceboz-Sombeval"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	2	5	3	3
"2015"	"......0445 Sonvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	27	32	21	13	9
"2015"	"......0445 Sonvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	2	0	0	0
"2015"	"......0445 Sonvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	7	8	6	8
"2015"	"......0445 Sonvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	6	1	0	1
"2015"	"......0446 Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	121	105	108	81	74
"2015"	"......0446 Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	8	4	9	4	5
"2015"	"......0446 Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	17	26	46	42	56
"2015"	"......0446 Tramelan"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	13	13	8	2	2
"2015"	"......0448 Villeret"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	32	25	15	11	6
"2015"	"......0448 Villeret"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	1	0	1	1
"2015"	"......0448 Villeret"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	4	5	6	4
"2015"	"......0448 Villeret"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	5	2	0	0
"2015"	"......0449 Sauge"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	31	24	21	11	13
"2015"	"......0449 Sauge"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	0	0	0	1
"2015"	"......0449 Sauge"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	5	9	4	5
"2015"	"......0449 Sauge"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	3	3	2	2
"2015"	"......0450 Péry-La Heutte"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	56	59	28	24	16
"2015"	"......0450 Péry-La Heutte"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	2	1	0	0
"2015"	"......0450 Péry-La Heutte"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	20	12	12	11
"2015"	"......0450 Péry-La Heutte"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	4	3	2	1
"2015"	"......0681 Belprahon"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	14	11	5	10	2
"2015"	"......0681 Belprahon"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0681 Belprahon"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	2	3	1
"2015"	"......0681 Belprahon"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	0	0	0
"2015"	"......0683 Champoz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	5	2	1	0
"2015"	"......0683 Champoz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0683 Champoz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	0	1	0
"2015"	"......0683 Champoz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0687 Corcelles (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	6	3	4	2
"2015"	"......0687 Corcelles (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0687 Corcelles (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	2	2	2
"2015"	"......0687 Corcelles (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	0	0	0
"2015"	"......0690 Court"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	46	42	26	23	20
"2015"	"......0690 Court"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	2	2	1	3
"2015"	"......0690 Court"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	9	7	14	15
"2015"	"......0690 Court"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	7	1	0	0
"2015"	"......0691 Crémines"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	16	8	10	18	8
"2015"	"......0691 Crémines"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	2	1	1
"2015"	"......0691 Crémines"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	4	2	9	5
"2015"	"......0691 Crémines"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0	0	1
"2015"	"......0692 Eschert"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	14	9	7	9	3
"2015"	"......0692 Eschert"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	1	1	0
"2015"	"......0692 Eschert"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	5	1	6	2
"2015"	"......0692 Eschert"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	0	1	0	0
"2015"	"......0694 Grandval"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	8	12	7	6	3
"2015"	"......0694 Grandval"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	1	0	2	0
"2015"	"......0694 Grandval"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	2	3	2
"2015"	"......0694 Grandval"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	0	0	0
"2015"	"......0696 Loveresse"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	10	6	4	2
"2015"	"......0696 Loveresse"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0	0	0
"2015"	"......0696 Loveresse"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	4	1	1
"2015"	"......0696 Loveresse"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	0	0	0
"2015"	"......0700 Moutier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	223	214	159	156	108
"2015"	"......0700 Moutier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	17	15	5	5	4
"2015"	"......0700 Moutier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	37	47	61	81	71
"2015"	"......0700 Moutier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	37	37	14	7	4
"2015"	"......0701 Perrefitte"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	19	14	10	6	6
"2015"	"......0701 Perrefitte"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0	1	0
"2015"	"......0701 Perrefitte"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	4	7	3	4
"2015"	"......0701 Perrefitte"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0	0	0
"2015"	"......0703 Reconvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	69	55	37	51	31
"2015"	"......0703 Reconvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	1	2	5	4
"2015"	"......0703 Reconvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	14	14	8	31	17
"2015"	"......0703 Reconvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	13	6	3	1
"2015"	"......0704 Roches (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	7	3	2	6	1
"2015"	"......0704 Roches (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0704 Roches (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	5	0
"2015"	"......0704 Roches (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0	0	0
"2015"	"......0706 Saicourt"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	10	4	10	4
"2015"	"......0706 Saicourt"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0706 Saicourt"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	1	8	4
"2015"	"......0706 Saicourt"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0	0	0
"2015"	"......0707 Saules (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	2	3	4	2
"2015"	"......0707 Saules (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	1	0
"2015"	"......0707 Saules (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	2	1	1
"2015"	"......0707 Saules (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0708 Schelten"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	1	2	0
"2015"	"......0708 Schelten"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0708 Schelten"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	0
"2015"	"......0708 Schelten"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0709 Seehof"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	1	3	0	2
"2015"	"......0709 Seehof"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0709 Seehof"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	2
"2015"	"......0709 Seehof"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0711 Sorvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	7	6	4	9	4
"2015"	"......0711 Sorvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0	0	0
"2015"	"......0711 Sorvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	2	5	2
"2015"	"......0711 Sorvilier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0713 Tavannes"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	76	73	60	63	50
"2015"	"......0713 Tavannes"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	3	3	4	3
"2015"	"......0713 Tavannes"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	15	21	25	42	39
"2015"	"......0713 Tavannes"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	16	15	5	4	3
"2015"	"......0715 Rebévelier"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	1	4	0	0
"2015"	"......0715 Rebévelier"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	1	0	0
"2015"	"......0715 Rebévelier"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......0715 Rebévelier"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0716 Petit-Val"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	12	12	1	5	3
"2015"	"......0716 Petit-Val"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0	0	0
"2015"	"......0716 Petit-Val"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	0	4	2
"2015"	"......0716 Petit-Val"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0	0	0
"2015"	"......0717 Valbirse"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	117	104	76	75	51
"2015"	"......0717 Valbirse"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	1	5	2	1
"2015"	"......0717 Valbirse"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	17	31	30	39	43
"2015"	"......0717 Valbirse"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	11	5	6	2
"2015"	"......0723 La Neuveville"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	115	103	78	89	49
"2015"	"......0723 La Neuveville"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	7	4	8	4
"2015"	"......0723 La Neuveville"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	13	23	23	53	36
"2015"	"......0723 La Neuveville"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	16	19	7	4	5
"2015"	"......0724 Nods"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	22	15	10	12	4
"2015"	"......0724 Nods"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	3	1	0	0	0
"2015"	"......0724 Nods"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	8	5	7	3
"2015"	"......0724 Nods"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	3	0	1	0
"2015"	"......0726 Plateau de Diesse"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	60	54	35	29	25
"2015"	"......0726 Plateau de Diesse"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	4	0	1	2
"2015"	"......0726 Plateau de Diesse"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	10	15	16	17
"2015"	"......0726 Plateau de Diesse"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	7	1	2	2
"2015"	"......0371 Biel/Bienne"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1411	1268	1133	1059	743
"2015"	"......0371 Biel/Bienne"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	137	120	85	65	54
"2015"	"......0371 Biel/Bienne"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	197	291	424	509	491
"2015"	"......0371 Biel/Bienne"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	354	269	211	156	70
"2015"	"......0372 Evilard"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	79	77	69	47	30
"2015"	"......0372 Evilard"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	2	3	4	3
"2015"	"......0372 Evilard"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	15	20	24	20
"2015"	"......0372 Evilard"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	11	7	4	1
"2015"	"......0387 Lengnau (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	153	149	114	83	63
"2015"	"......0387 Lengnau (BE)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	6	5	6	2	2
