"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"65-69 Jahre"	"70-74 Jahre"	"75-79 Jahre"	"80-84 Jahre"	"85-89 Jahre"
"2015"	"......0904 Röthenbach im Emmental"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	37	27	19	17	9
"2015"	"......0904 Röthenbach im Emmental"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	3	1	1	1
"2015"	"......0904 Röthenbach im Emmental"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	3
"2015"	"......0904 Röthenbach im Emmental"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	0	4	0	0
"2015"	"......0905 Rüderswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	67	56	26	25	12
"2015"	"......0905 Rüderswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	6	0	2	0
"2015"	"......0905 Rüderswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	1	5	6	5
"2015"	"......0905 Rüderswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	2	0	0	0
"2015"	"......0906 Schangnau"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	17	19	16	11	8
"2015"	"......0906 Schangnau"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	3	3	1	0
"2015"	"......0906 Schangnau"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	2	1	1
"2015"	"......0906 Schangnau"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	2	0	1	0
"2015"	"......0907 Signau"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	93	61	50	41	10
"2015"	"......0907 Signau"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	16	5	7	1	1
"2015"	"......0907 Signau"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	9	10	2
"2015"	"......0907 Signau"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	1	0	0	0
"2015"	"......0908 Trub"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	26	36	22	15	14
"2015"	"......0908 Trub"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	5	1	4	0
"2015"	"......0908 Trub"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	3	1
"2015"	"......0908 Trub"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	0	0	0
"2015"	"......0909 Trubschachen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	48	43	34	27	11
"2015"	"......0909 Trubschachen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	5	3	2	0
"2015"	"......0909 Trubschachen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	5	5	1
"2015"	"......0909 Trubschachen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	1	2	3	0
"2015"	"......0951 Affoltern im Emmental"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	38	24	24	16	9
"2015"	"......0951 Affoltern im Emmental"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	4	2	0	1
"2015"	"......0951 Affoltern im Emmental"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	3	4	5
"2015"	"......0951 Affoltern im Emmental"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	2	3	2	0
"2015"	"......0952 Dürrenroth"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	35	23	13	8	10
"2015"	"......0952 Dürrenroth"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	2	1	0	1
"2015"	"......0952 Dürrenroth"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	2	3	1
"2015"	"......0952 Dürrenroth"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	1	0	0	0
"2015"	"......0955 Lützelflüh"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	124	95	58	45	24
"2015"	"......0955 Lützelflüh"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	13	3	5	2	1
"2015"	"......0955 Lützelflüh"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	9	6	5	6
"2015"	"......0955 Lützelflüh"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	15	4	2	2	0
"2015"	"......0956 Rüegsau"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	92	68	46	44	16
"2015"	"......0956 Rüegsau"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	12	6	5	1	1
"2015"	"......0956 Rüegsau"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	3	5	7	7
"2015"	"......0956 Rüegsau"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	5	1	0	0
"2015"	"......0957 Sumiswald"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	155	125	73	65	43
"2015"	"......0957 Sumiswald"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	18	14	7	10	5
"2015"	"......0957 Sumiswald"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	11	10	11	10
"2015"	"......0957 Sumiswald"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	20	6	9	1	0
"2015"	"......0958 Trachselwald"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	33	16	23	13	4
"2015"	"......0958 Trachselwald"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	1	1	2	0
"2015"	"......0958 Trachselwald"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	3	5	0
"2015"	"......0958 Trachselwald"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	3	1	0	0
"2015"	"......0307 Meikirch"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	93	82	46	35	16
"2015"	"......0307 Meikirch"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	6	2	0	2
"2015"	"......0307 Meikirch"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	8	3	8	7
"2015"	"......0307 Meikirch"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	9	7	1	0
"2015"	"......0351 Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2760	2305	1612	1212	792
"2015"	"......0351 Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	472	292	137	58	35
"2015"	"......0351 Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	104	129	164	235	214
"2015"	"......0351 Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	490	351	187	106	47
"2015"	"......0352 Bolligen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	230	223	147	118	52
"2015"	"......0352 Bolligen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	11	10	5	2	0
"2015"	"......0352 Bolligen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	10	10	17	10
"2015"	"......0352 Bolligen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	22	18	7	5	1
"2015"	"......0353 Bremgarten bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	138	132	75	51	37
"2015"	"......0353 Bremgarten bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	11	5	4	2	0
"2015"	"......0353 Bremgarten bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	5	2	10	9
"2015"	"......0353 Bremgarten bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	18	12	7	0	2
"2015"	"......0354 Kirchlindach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	82	95	59	34	25
"2015"	"......0354 Kirchlindach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	7	3	1	0	2
"2015"	"......0354 Kirchlindach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	4	3	7	9
"2015"	"......0354 Kirchlindach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	14	6	1	1
"2015"	"......0355 Köniz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1051	915	634	459	280
"2015"	"......0355 Köniz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	85	57	37	25	10
"2015"	"......0355 Köniz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	27	51	60	70	73
"2015"	"......0355 Köniz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	167	109	55	22	9
"2015"	"......0356 Muri bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	397	456	280	177	109
"2015"	"......0356 Muri bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	26	26	16	8	3
"2015"	"......0356 Muri bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	21	25	26	21	29
"2015"	"......0356 Muri bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	65	53	28	11	3
"2015"	"......0357 Oberbalm"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	24	26	16	8	3
"2015"	"......0357 Oberbalm"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	1	1	1	1
"2015"	"......0357 Oberbalm"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	1	0	0
"2015"	"......0357 Oberbalm"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	0	0	0
"2015"	"......0358 Stettlen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	81	86	50	32	21
"2015"	"......0358 Stettlen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	12	4	0	1	1
"2015"	"......0358 Stettlen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	4	6	2	3
"2015"	"......0358 Stettlen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	10	3	3	0
"2015"	"......0359 Vechigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	149	143	100	72	36
"2015"	"......0359 Vechigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	9	6	3	0
"2015"	"......0359 Vechigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	9	9	13	7
"2015"	"......0359 Vechigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	18	7	4	3	4
"2015"	"......0360 Wohlen bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	339	328	180	128	56
"2015"	"......0360 Wohlen bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	26	13	8	3	1
"2015"	"......0360 Wohlen bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	17	15	18	16
"2015"	"......0360 Wohlen bei Bern"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	36	25	14	6	0
"2015"	"......0361 Zollikofen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	284	235	150	151	90
"2015"	"......0361 Zollikofen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	16	12	3	1	1
"2015"	"......0361 Zollikofen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	14	14	23	23
"2015"	"......0361 Zollikofen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	44	34	16	7	2
"2015"	"......0362 Ittigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	337	268	195	147	86
"2015"	"......0362 Ittigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	21	16	8	8	5
"2015"	"......0362 Ittigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	17	20	22	27
"2015"	"......0362 Ittigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	49	38	15	8	7
"2015"	"......0363 Ostermundigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	493	377	291	175	109
"2015"	"......0363 Ostermundigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	36	16	11	2	4
"2015"	"......0363 Ostermundigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	18	27	29	40	33
"2015"	"......0363 Ostermundigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	67	40	29	16	5
"2015"	"......0403 Bäriswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	37	21	16	8	5
"2015"	"......0403 Bäriswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	1	0	0
"2015"	"......0403 Bäriswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	3	3	1	1
"2015"	"......0403 Bäriswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	2	1	0	0
"2015"	"......0535 Deisswil bei Münchenbuchsee"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4	1	1	2	0
"2015"	"......0535 Deisswil bei Münchenbuchsee"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	0	0	0	0
"2015"	"......0535 Deisswil bei Münchenbuchsee"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0535 Deisswil bei Münchenbuchsee"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0536 Diemerswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5	6	0	2	1
"2015"	"......0536 Diemerswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	1	0	0	0
"2015"	"......0536 Diemerswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0536 Diemerswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0538 Fraubrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	142	112	68	43	29
"2015"	"......0538 Fraubrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	7	3	3	1	0
"2015"	"......0538 Fraubrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	9	8	9	2
"2015"	"......0538 Fraubrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	15	10	2	7	1
"2015"	"......0540 Jegenstorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	191	173	90	64	35
"2015"	"......0540 Jegenstorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	11	2	4	3	3
"2015"	"......0540 Jegenstorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	13	12	8	10
"2015"	"......0540 Jegenstorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	18	6	5	6	0
"2015"	"......0541 Iffwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	15	10	6	1	1
"2015"	"......0541 Iffwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	1	0	0
"2015"	"......0541 Iffwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	1	0	0
"2015"	"......0541 Iffwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	0	0	0
"2015"	"......0543 Mattstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	23	19	19	5	5
"2015"	"......0543 Mattstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	1	1	0	0
"2015"	"......0543 Mattstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	1	0	1
"2015"	"......0543 Mattstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	1	1	0	0
"2015"	"......0544 Moosseedorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	108	70	57	42	13
"2015"	"......0544 Moosseedorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	2	2	1	0
"2015"	"......0544 Moosseedorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	3	5	3	7
"2015"	"......0544 Moosseedorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	11	6	4	1
"2015"	"......0546 Münchenbuchsee"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	324	235	154	89	58
"2015"	"......0546 Münchenbuchsee"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	22	9	3	2	1
"2015"	"......0546 Münchenbuchsee"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	20	18	11	17
"2015"	"......0546 Münchenbuchsee"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	35	17	13	7	5
"2015"	"......0551 Urtenen-Schönbühl"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	171	133	74	54	21
"2015"	"......0551 Urtenen-Schönbühl"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	10	6	3	4	0
"2015"	"......0551 Urtenen-Schönbühl"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	8	4	9	8
"2015"	"......0551 Urtenen-Schönbühl"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	34	11	5	4	0
"2015"	"......0553 Wiggiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	3	1	1	0
"2015"	"......0553 Wiggiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0	0	0
"2015"	"......0553 Wiggiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0553 Wiggiswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0557 Zuzwil (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	11	16	15	7	6
"2015"	"......0557 Zuzwil (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0	0	0
"2015"	"......0557 Zuzwil (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	2
"2015"	"......0557 Zuzwil (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	2	2	0	0
"2015"	"......0602 Arni (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	27	29	14	7	3
"2015"	"......0602 Arni (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	4	1	0	0
"2015"	"......0602 Arni (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	8	4	1	1
"2015"	"......0602 Arni (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......0603 Biglen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	49	41	26	12	10
"2015"	"......0603 Biglen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	3	3	0	1
"2015"	"......0603 Biglen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	4	2	1	3
"2015"	"......0603 Biglen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	4	0	0	0
"2015"	"......0605 Bowil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	39	22	20	14	2
"2015"	"......0605 Bowil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	4	2	1	0
"2015"	"......0605 Bowil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	3	6	1
"2015"	"......0605 Bowil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	1	0	0	0
"2015"	"......0606 Brenzikofen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	14	8	7	6	0
"2015"	"......0606 Brenzikofen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	1	1	0	0
"2015"	"......0606 Brenzikofen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	2	2	0
"2015"	"......0606 Brenzikofen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	0	0	0
"2015"	"......0607 Freimettigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	13	9	7	2	3
"2015"	"......0607 Freimettigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	1	1	2
"2015"	"......0607 Freimettigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	2	0	0
"2015"	"......0607 Freimettigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	0	0	0
"2015"	"......0608 Grosshöchstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	133	93	57	48	13
"2015"	"......0608 Grosshöchstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	7	1	0	0
"2015"	"......0608 Grosshöchstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	1	3	11	4
"2015"	"......0608 Grosshöchstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	4	5	4	0
"2015"	"......0609 Häutligen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	10	1	4	1	1
"2015"	"......0609 Häutligen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	0	0	1
"2015"	"......0609 Häutligen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......0609 Häutligen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......0610 Herbligen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	20	6	5	5	6
"2015"	"......0610 Herbligen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	1	0	0	0
"2015"	"......0610 Herbligen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	1
"2015"	"......0610 Herbligen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......0611 Kiesen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	20	18	10	5	4
"2015"	"......0611 Kiesen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	1	0	0
"2015"	"......0611 Kiesen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	0	2	1
"2015"	"......0611 Kiesen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0	0	0
"2015"	"......0612 Konolfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	141	142	74	59	39
"2015"	"......0612 Konolfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	14	11	2	1	3
"2015"	"......0612 Konolfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	6	10	8	13
